id,country,language,treatment,age,gender,gender_text,education,political_ideology,religiosity,subjective_SES,AI_familiarity,AI_frequency,AI_trustworthy,order,dilemma,advisor,advice,trustworthy,blame,trust_other_issues,surprise,humanlike,judgement_pre,judgement_post,confidence_pre,confidence_post,comprehension_check
3647,Mexico,ES-ES,Human,23,Female,NA,6,5,3,4,5,3,5,1,Baby,Dr. Smith,Utilitarian,2,5,1,5,2,0,0,1,1,Correct
3647,Mexico,ES-ES,Human,23,Female,NA,6,5,3,4,5,3,5,2,Bike,Dr. Thompson,Deontological,6,4,5,4,5,0.36,0.24,4,3,Correct
3648,Mexico,ES-ES,AI,48,Female,NA,5,4,4,6,5,4,5,1,Bike,ETHIC-AI,Utilitarian,7,2,7,2,4,0.8,0.95,5,6,Correct
3648,Mexico,ES-ES,AI,48,Female,NA,5,4,4,6,5,4,5,2,Baby,VIRTUE-BOT,Deontological,7,1,6,4,5,0.06,0,6,7,Correct
3649,Mexico,ES-ES,Human,33,Female,NA,6,4,6,7,7,5,5,1,Baby,Dr. Smith,Utilitarian,1,7,1,7,4,0,0,1,7,Correct
3649,Mexico,ES-ES,Human,33,Female,NA,6,4,6,7,7,5,5,2,Bike,Dr. Thompson,Deontological,4,5,6,4,1,1,0.03,7,1,Correct
3650,Mexico,ES-ES,Human,33,Male,NA,6,2,2,5,7,4,5,1,Bike,Dr. Smith,Deontological,6,1,6,1,7,0.73,0.72,4,4,Correct
3650,Mexico,ES-ES,Human,33,Male,NA,6,2,2,5,7,4,5,2,Baby,Dr. Thompson,Utilitarian,2,2,3,5,3,0.3,0.34,6,6,Correct
3651,Mexico,ES-ES,Human,56,Female,NA,6,4,4,5,4,2,4,1,Bike,Dr. Thompson,Utilitarian,5,5,4,6,6,0.71,0.53,5,4,Correct
3651,Mexico,ES-ES,Human,56,Female,NA,6,4,4,5,4,2,4,2,Baby,Dr. Smith,Deontological,7,1,7,1,7,0,0,7,7,Correct
3652,Mexico,ES-ES,Human,42,Female,NA,4,1,7,4,1,1,1,1,Bike,Dr. Smith,Deontological,7,1,7,1,7,0,0,7,7,Correct
3652,Mexico,ES-ES,Human,42,Female,NA,4,1,7,4,1,1,1,2,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,1,Incorrect
3653,Mexico,ES-ES,AI,31,Female,NA,6,4,5,5,1,3,3,1,Bike,VIRTUE-BOT,Utilitarian,3,1,4,4,1,0.22,0.38,4,4,Correct
3653,Mexico,ES-ES,AI,31,Female,NA,6,4,5,5,1,3,3,2,Baby,ETHIC-AI,Deontological,4,1,4,1,1,0.78,0.69,4,4,Correct
3654,Mexico,ES-ES,Human,34,Female,NA,5,4,6,7,5,3,6,1,Bike,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,1,1,Correct
3654,Mexico,ES-ES,Human,34,Female,NA,5,4,6,7,5,3,6,2,Baby,Dr. Smith,Deontological,7,1,7,7,7,0,0.88,1,1,Correct
3655,Mexico,EN,Human,45,Female,NA,6,4,5,6,4,4,5,1,Bike,Dr. Smith,Deontological,5,2,4,6,3,1,0,4,5,Correct
3655,Mexico,EN,Human,45,Female,NA,6,4,5,6,4,4,5,2,Baby,Dr. Thompson,Utilitarian,3,1,4,7,4,0.34,1,1,5,Correct
3656,Mexico,ES-ES,AI,45,Male,NA,6,4,2,6,5,3,6,1,Bike,VIRTUE-BOT,Utilitarian,7,5,6,1,3,0.04,0.05,7,7,Correct
3656,Mexico,ES-ES,AI,45,Male,NA,6,4,2,6,5,3,6,2,Baby,ETHIC-AI,Deontological,7,6,5,7,4,0.04,0.09,7,7,Correct
3657,Mexico,ES-ES,Human,36,Male,NA,4,5,1,2,5,5,6,1,Baby,Dr. Smith,Utilitarian,1,7,1,1,1,0.07,0.45,4,6,Correct
3657,Mexico,ES-ES,Human,36,Male,NA,4,5,1,2,5,5,6,2,Bike,Dr. Thompson,Deontological,4,4,4,4,4,0.52,0.55,4,4,Correct
3658,Mexico,ES-ES,AI,50,Female,NA,5,4,4,8,4,3,5,1,Bike,ETHIC-AI,Deontological,4,3,4,2,1,0.82,0.52,5,4,Correct
3658,Mexico,ES-ES,AI,50,Female,NA,5,4,4,8,4,3,5,2,Baby,VIRTUE-BOT,Utilitarian,5,3,4,4,1,0.52,0.52,5,7,Correct
3659,Mexico,ES-ES,Human,26,Female,NA,5,4,4,3,6,3,3,1,Baby,Dr. Smith,Utilitarian,4,5,4,6,5,0.18,0.03,4,7,Correct
3659,Mexico,ES-ES,Human,26,Female,NA,5,4,4,3,6,3,3,2,Bike,Dr. Thompson,Deontological,6,3,4,4,4,0.69,0.68,5,6,Correct
3660,Mexico,ES-ES,Human,25,Male,NA,6,5,3,7,6,5,5,1,Baby,Dr. Smith,Utilitarian,6,1,5,2,6,0.72,0.77,5,6,Correct
3660,Mexico,ES-ES,Human,25,Male,NA,6,5,3,7,6,5,5,2,Bike,Dr. Thompson,Deontological,6,1,5,5,7,0.8,0.71,4,3,Correct
3661,Mexico,ES-ES,Human,55,Male,NA,4,3,7,7,7,5,7,1,Baby,Dr. Smith,Deontological,5,6,5,5,5,0.68,0.72,5,5,Incorrect
3661,Mexico,ES-ES,Human,55,Male,NA,4,3,7,7,7,5,7,2,Bike,Dr. Thompson,Utilitarian,5,5,4,4,3,0.15,0.18,5,3,Incorrect
3662,Mexico,ES-ES,AI,27,Male,NA,6,4,7,6,7,4,5,1,Bike,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0,7,7,Incorrect
3662,Mexico,ES-ES,AI,27,Male,NA,6,4,7,6,7,4,5,2,Baby,VIRTUE-BOT,Deontological,1,7,1,7,1,0,0,7,7,Correct
3663,Mexico,ES-ES,AI,25,Male,NA,5,4,1,6,4,3,4,1,Baby,ETHIC-AI,Deontological,5,3,5,3,5,0.79,0,3,6,Correct
3663,Mexico,ES-ES,AI,25,Male,NA,5,4,1,6,4,3,4,2,Bike,VIRTUE-BOT,Utilitarian,4,3,5,3,4,0.12,0.93,5,4,Correct
3664,Mexico,ES-ES,AI,40,Male,NA,6,1,5,8,6,3,6,1,Baby,ETHIC-AI,Deontological,7,1,7,1,7,0,0,7,7,Correct
3664,Mexico,ES-ES,AI,40,Male,NA,6,1,5,8,6,3,6,2,Bike,VIRTUE-BOT,Utilitarian,1,6,1,6,1,0,0,7,7,Correct
3665,Mexico,ES-ES,AI,43,Male,NA,5,4,4,6,1,3,5,1,Bike,VIRTUE-BOT,Deontological,6,3,6,7,5,0.02,0,1,7,Correct
3665,Mexico,ES-ES,AI,43,Male,NA,5,4,4,6,1,3,5,2,Baby,ETHIC-AI,Utilitarian,6,1,7,1,7,1,1,5,6,Correct
3666,Mexico,EN,AI,66,Female,NA,6,1,4,5,5,2,2,1,Baby,ETHIC-AI,Utilitarian,1,7,3,7,1,0.05,0,7,7,Correct
3666,Mexico,EN,AI,66,Female,NA,6,1,4,5,5,2,2,2,Bike,VIRTUE-BOT,Deontological,1,7,1,7,1,1,1,7,7,Correct
3667,Mexico,ES-ES,Human,55,Male,NA,6,2,2,3,5,3,3,1,Bike,Dr. Thompson,Deontological,4,5,2,7,4,0.68,0.74,1,7,Correct
3667,Mexico,ES-ES,Human,55,Male,NA,6,2,2,3,5,3,3,2,Baby,Dr. Smith,Utilitarian,1,7,1,7,4,0.17,0.15,7,7,Correct
3668,Mexico,ES-ES,AI,35,Female,NA,5,4,4,6,4,4,3,1,Baby,VIRTUE-BOT,Utilitarian,3,5,3,7,1,0,0,1,1,Correct
3668,Mexico,ES-ES,AI,35,Female,NA,5,4,4,6,4,4,3,2,Bike,ETHIC-AI,Deontological,1,5,3,7,1,0.33,0.14,1,1,Incorrect
3669,Mexico,ES-ES,AI,47,Male,NA,5,4,5,4,4,3,4,1,Baby,ETHIC-AI,Deontological,3,7,2,1,2,0.04,0.01,1,2,Correct
3669,Mexico,ES-ES,AI,47,Male,NA,5,4,5,4,4,3,4,2,Bike,VIRTUE-BOT,Utilitarian,5,5,3,1,2,0.03,0.03,1,2,Correct
3670,Mexico,ES-ES,AI,56,Female,NA,6,1,4,8,6,4,6,1,Bike,VIRTUE-BOT,Deontological,7,1,7,7,1,0.79,0.15,6,6,Correct
3670,Mexico,ES-ES,AI,56,Female,NA,6,1,4,8,6,4,6,2,Baby,ETHIC-AI,Utilitarian,4,4,4,7,1,0.15,0.09,7,7,Correct
3671,Mexico,ES-ES,AI,59,Male,NA,6,4,5,7,5,3,5,1,Baby,VIRTUE-BOT,Deontological,5,5,4,3,5,0.21,0.13,5,5,Correct
3671,Mexico,ES-ES,AI,59,Male,NA,6,4,5,7,5,3,5,2,Bike,ETHIC-AI,Utilitarian,5,5,6,4,4,0.1,0.2,5,4,Correct
3672,Mexico,ES-ES,Human,32,Male,NA,4,4,4,2,1,1,1,1,Bike,Dr. Thompson,Utilitarian,4,2,5,3,3,1,1,1,1,Correct
3672,Mexico,ES-ES,Human,32,Male,NA,4,4,4,2,1,1,1,2,Baby,Dr. Smith,Deontological,2,7,1,3,3,0.03,0.02,7,7,Correct
3673,Mexico,ES-ES,Human,22,Female,NA,6,7,6,7,7,4,6,1,Baby,Dr. Smith,Deontological,5,5,4,4,5,0.72,0.27,6,4,Correct
3673,Mexico,ES-ES,Human,22,Female,NA,6,7,6,7,7,4,6,2,Bike,Dr. Thompson,Utilitarian,4,5,2,5,2,0.14,0.86,6,6,Correct
3674,Mexico,ES-ES,AI,49,Male,NA,6,4,7,7,6,4,5,1,Baby,ETHIC-AI,Deontological,6,6,6,5,5,0,0.05,7,6,Correct
3674,Mexico,ES-ES,AI,49,Male,NA,6,4,7,7,6,4,5,2,Bike,VIRTUE-BOT,Utilitarian,5,5,5,4,6,0.91,0.85,6,5,NA
3675,Mexico,ES-ES,AI,36,Female,NA,6,4,5,6,5,4,7,1,Baby,VIRTUE-BOT,Deontological,7,1,5,6,1,0,0,3,1,Correct
3675,Mexico,ES-ES,AI,36,Female,NA,6,4,5,6,5,4,7,2,Bike,ETHIC-AI,Utilitarian,5,5,4,6,1,0.2,0.19,5,5,Correct
3676,Mexico,ES-ES,Human,58,Male,NA,6,1,4,8,4,2,3,1,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0.03,0.06,4,7,Correct
3676,Mexico,ES-ES,Human,58,Male,NA,6,1,4,8,4,2,3,2,Bike,Dr. Smith,Deontological,1,7,1,7,1,1,0.99,7,7,Incorrect
3677,Mexico,ES-ES,AI,59,Male,NA,6,7,3,7,4,3,2,1,Baby,ETHIC-AI,Deontological,6,2,5,2,5,0.2,0.06,6,6,Correct
3677,Mexico,ES-ES,AI,59,Male,NA,6,7,3,7,4,3,2,2,Bike,VIRTUE-BOT,Utilitarian,6,4,5,2,5,0.71,0.66,6,6,Correct
3678,Mexico,ES-ES,Human,52,Female,NA,8,1,2,7,3,3,4,1,Baby,Dr. Smith,Utilitarian,5,4,5,2,5,0.79,0.78,5,5,Correct
3678,Mexico,ES-ES,Human,52,Female,NA,8,1,2,7,3,3,4,2,Bike,Dr. Thompson,Deontological,3,2,3,6,6,0.8,0.77,5,5,Correct
3679,Mexico,ES-ES,AI,32,Male,NA,6,2,4,9,7,4,7,1,Baby,VIRTUE-BOT,Utilitarian,6,7,3,7,1,0.05,0,7,7,Correct
3679,Mexico,ES-ES,AI,32,Male,NA,6,2,4,9,7,4,7,2,Bike,ETHIC-AI,Deontological,7,6,7,7,6,0,1,7,7,Incorrect
3680,Mexico,ES-ES,Human,48,Male,NA,5,3,2,7,3,3,4,1,Bike,Dr. Thompson,Deontological,6,3,5,3,4,0.77,0.53,3,5,Correct
3680,Mexico,ES-ES,Human,48,Male,NA,5,3,2,7,3,3,4,2,Baby,Dr. Smith,Utilitarian,3,5,3,5,2,0.07,0.1,5,5,Incorrect
3681,Mexico,ES-ES,AI,51,Female,NA,8,7,1,8,7,5,5,1,Baby,VIRTUE-BOT,Deontological,7,1,7,6,1,0,0,7,7,Correct
3681,Mexico,ES-ES,AI,51,Female,NA,8,7,1,8,7,5,5,2,Bike,ETHIC-AI,Utilitarian,1,7,1,5,1,0,0,7,7,Correct
3682,Mexico,ES-ES,Human,38,Female,NA,4,1,4,6,6,4,6,1,Baby,Dr. Smith,Deontological,7,1,7,5,7,0,0,7,7,Correct
3682,Mexico,ES-ES,Human,38,Female,NA,4,1,4,6,6,4,6,2,Bike,Dr. Thompson,Utilitarian,6,1,6,6,7,0.89,1,6,7,Correct
3683,Mexico,ES-ES,Human,51,Male,NA,5,7,5,6,6,2,6,1,Baby,Dr. Smith,Utilitarian,7,1,7,2,7,1,1,7,7,Correct
3683,Mexico,ES-ES,Human,51,Male,NA,5,7,5,6,6,2,6,2,Bike,Dr. Thompson,Deontological,6,2,5,5,7,1,0.71,7,5,Correct
3684,Mexico,ES-ES,AI,59,Female,NA,5,4,5,5,2,2,5,1,Bike,VIRTUE-BOT,Utilitarian,6,2,6,2,2,1,1,4,5,Correct
3684,Mexico,ES-ES,AI,59,Female,NA,5,4,5,5,2,2,5,2,Baby,ETHIC-AI,Deontological,6,6,6,4,5,0.31,0,4,7,Correct
3685,Mexico,ES-ES,Human,25,Female,NA,6,6,7,5,5,4,5,1,Bike,Dr. Smith,Utilitarian,6,2,6,4,7,0.84,0.87,4,6,Correct
3685,Mexico,ES-ES,Human,25,Female,NA,6,6,7,5,5,4,5,2,Baby,Dr. Thompson,Deontological,7,3,3,7,7,0.82,0.21,5,4,Correct
3686,Mexico,ES-ES,AI,58,Female,NA,5,4,4,6,2,2,5,1,Baby,VIRTUE-BOT,Utilitarian,4,4,4,2,1,0.1,0.31,6,5,Correct
3686,Mexico,ES-ES,AI,58,Female,NA,5,4,4,6,2,2,5,2,Bike,ETHIC-AI,Deontological,5,5,5,6,5,0.78,0.48,5,2,Correct
3687,Mexico,EN,AI,27,Male,NA,4,4,7,5,4,2,4,1,Baby,ETHIC-AI,Deontological,7,1,5,7,7,1,0.59,7,7,Correct
3687,Mexico,EN,AI,27,Male,NA,4,4,7,5,4,2,4,2,Bike,VIRTUE-BOT,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
3688,Mexico,ES-ES,AI,34,Male,NA,7,6,6,7,7,5,4,1,Bike,VIRTUE-BOT,Deontological,5,7,4,7,2,0,0.66,5,3,Correct
3688,Mexico,ES-ES,AI,34,Male,NA,7,6,6,7,7,5,4,2,Baby,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0.04,7,6,Correct
3689,Mexico,ES-ES,AI,48,Female,NA,6,5,4,6,4,3,1,1,Baby,ETHIC-AI,Utilitarian,4,7,2,7,1,0,0,1,1,Incorrect
3689,Mexico,ES-ES,AI,48,Female,NA,6,5,4,6,4,3,1,2,Bike,VIRTUE-BOT,Deontological,1,7,1,7,1,0.86,0,7,7,Correct
3690,Mexico,ES-ES,AI,51,Female,NA,6,7,4,5,5,2,4,1,Baby,ETHIC-AI,Utilitarian,4,4,3,5,4,0.15,0.19,7,6,Incorrect
3690,Mexico,ES-ES,AI,51,Female,NA,6,7,4,5,5,2,4,2,Bike,VIRTUE-BOT,Deontological,5,4,6,4,5,0.88,0.79,7,6,Incorrect
3691,Mexico,ES-ES,AI,39,Female,NA,6,7,6,7,3,2,2,1,Bike,VIRTUE-BOT,Utilitarian,4,4,5,6,4,0,1,6,6,Correct
3691,Mexico,ES-ES,AI,39,Female,NA,6,7,6,7,3,2,2,2,Baby,ETHIC-AI,Deontological,2,2,3,4,3,0.03,0,1,3,Correct
3692,Mexico,ES-ES,AI,49,Male,NA,6,4,2,7,6,3,6,1,Bike,VIRTUE-BOT,Deontological,5,4,3,6,5,0.16,0.06,7,7,Correct
3692,Mexico,ES-ES,AI,49,Male,NA,6,4,2,7,6,3,6,2,Baby,ETHIC-AI,Utilitarian,1,6,2,6,2,0.69,0.65,5,5,Correct
3693,Mexico,ES-ES,AI,45,Female,NA,5,4,4,7,5,3,4,1,Baby,VIRTUE-BOT,Utilitarian,5,2,4,1,3,0.05,0.05,5,3,Incorrect
3693,Mexico,ES-ES,AI,45,Female,NA,5,4,4,7,5,3,4,2,Bike,ETHIC-AI,Deontological,3,4,4,3,3,0.45,0.28,4,3,Correct
3694,Mexico,ES-ES,Human,59,Female,NA,6,4,4,10,1,3,3,1,Baby,Dr. Thompson,Deontological,7,1,3,5,5,0.2,0.78,7,3,Correct
3694,Mexico,ES-ES,Human,59,Female,NA,6,4,4,10,1,3,3,2,Bike,Dr. Smith,Utilitarian,3,3,2,1,2,0.84,0.75,1,3,Correct
3695,Mexico,ES-ES,AI,19,Female,NA,5,4,4,6,4,4,4,1,Bike,ETHIC-AI,Utilitarian,4,4,3,4,5,0.31,0.4,4,4,Incorrect
3695,Mexico,ES-ES,AI,19,Female,NA,5,4,4,6,4,4,4,2,Baby,VIRTUE-BOT,Deontological,4,4,3,3,4,0.18,0.36,1,3,Correct
3696,Mexico,ES-ES,Human,69,Female,NA,2,2,4,8,1,1,2,1,Bike,Dr. Smith,Utilitarian,7,1,7,7,7,1,1,7,7,Correct
3696,Mexico,ES-ES,Human,69,Female,NA,2,2,4,8,1,1,2,2,Baby,Dr. Thompson,Deontological,7,7,1,7,7,0,0,7,7,Correct
3697,Mexico,ES-ES,AI,39,Male,NA,6,3,1,6,4,2,3,1,Baby,ETHIC-AI,Deontological,6,6,5,5,5,0,0,7,7,Correct
3697,Mexico,ES-ES,AI,39,Male,NA,6,3,1,6,4,2,3,2,Bike,VIRTUE-BOT,Utilitarian,3,6,4,5,5,0,0,7,6,Correct
3698,Mexico,ES-ES,Human,51,Male,NA,6,5,5,7,5,3,4,1,Baby,Dr. Smith,Deontological,5,3,5,5,6,0.73,0,4,7,Correct
3698,Mexico,ES-ES,Human,51,Male,NA,6,5,5,7,5,3,4,2,Bike,Dr. Thompson,Utilitarian,5,5,4,5,4,0.06,0.56,6,5,Correct
3699,Mexico,ES-ES,AI,61,Female,NA,6,5,6,8,5,4,5,1,Bike,VIRTUE-BOT,Deontological,4,3,4,3,4,0.09,0.14,5,5,Correct
3699,Mexico,ES-ES,AI,61,Female,NA,6,5,6,8,5,4,5,2,Baby,ETHIC-AI,Utilitarian,2,6,3,6,2,0.02,0.08,6,5,Correct
3700,Mexico,ES-ES,AI,45,Male,NA,6,1,5,5,4,3,4,1,Bike,VIRTUE-BOT,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
3700,Mexico,ES-ES,AI,45,Male,NA,6,1,5,5,4,3,4,2,Baby,ETHIC-AI,Deontological,6,1,7,6,7,0,0,7,7,Correct
3701,Mexico,ES-ES,Human,41,Female,NA,6,4,4,5,4,2,4,1,Bike,Dr. Smith,Utilitarian,3,6,3,3,3,0.2,0.29,3,3,Correct
3701,Mexico,ES-ES,Human,41,Female,NA,6,4,4,5,4,2,4,2,Baby,Dr. Thompson,Deontological,7,2,6,1,7,0,0,7,7,Correct
3702,Mexico,ES-ES,Human,48,Female,NA,7,4,7,5,7,5,4,1,Baby,Dr. Smith,Deontological,7,1,6,1,7,0,0,1,1,Correct
3702,Mexico,ES-ES,Human,48,Female,NA,7,4,7,5,7,5,4,2,Bike,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,1,1,Correct
3703,Mexico,ES-ES,Human,36,Female,NA,5,4,4,4,6,3,5,1,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
3703,Mexico,ES-ES,Human,36,Female,NA,5,4,4,4,6,3,5,2,Bike,Dr. Smith,Deontological,1,7,1,5,7,1,1,7,7,Correct
3704,Mexico,ES-ES,Human,35,Female,NA,5,3,4,6,6,3,5,1,Baby,Dr. Smith,Deontological,6,5,6,2,5,0.07,0.1,6,6,Correct
3704,Mexico,ES-ES,Human,35,Female,NA,5,3,4,6,6,3,5,2,Bike,Dr. Thompson,Utilitarian,2,6,1,2,4,0.05,0.07,6,6,Correct
3705,Mexico,ES-ES,AI,55,Male,NA,6,5,4,8,6,3,6,1,Bike,VIRTUE-BOT,Utilitarian,7,4,6,7,6,1,1,7,7,Correct
3705,Mexico,ES-ES,AI,55,Male,NA,6,5,4,8,6,3,6,2,Baby,ETHIC-AI,Deontological,5,4,6,7,4,1,1,7,7,Correct
3706,Mexico,ES-ES,Human,50,Female,NA,5,4,6,4,1,1,1,1,Bike,Dr. Thompson,Utilitarian,1,7,1,7,1,0.5,0.05,7,5,Correct
3706,Mexico,ES-ES,Human,50,Female,NA,5,4,6,4,1,1,1,2,Baby,Dr. Smith,Deontological,7,1,7,1,7,0.06,0,7,7,Correct
3707,Mexico,EN,Human,19,Male,NA,5,4,3,3,5,3,7,1,Bike,Dr. Smith,Deontological,5,1,4,7,3,0.85,0.57,3,1,Incorrect
3707,Mexico,EN,Human,19,Male,NA,5,4,3,3,5,3,7,2,Baby,Dr. Thompson,Utilitarian,1,5,1,7,2,0.75,0,2,3,Correct
3708,Mexico,ES-ES,Human,53,Male,NA,6,4,5,7,5,4,5,1,Baby,Dr. Smith,Deontological,4,7,3,4,2,1,0.83,7,6,Incorrect
3708,Mexico,ES-ES,Human,53,Male,NA,6,4,5,7,5,4,5,2,Bike,Dr. Thompson,Utilitarian,6,2,4,3,5,0.93,0.81,6,5,Correct
3709,Mexico,ES-ES,Human,52,Female,NA,5,4,3,7,2,2,3,1,Bike,Dr. Smith,Deontological,7,2,7,2,5,0.62,0.11,5,6,Correct
3709,Mexico,ES-ES,Human,52,Female,NA,5,4,3,7,2,2,3,2,Baby,Dr. Thompson,Utilitarian,3,5,3,6,5,0.13,0.22,5,6,Correct
3710,Mexico,EN,Human,30,Female,NA,6,4,4,8,7,5,6,1,Bike,Dr. Thompson,Deontological,6,4,6,6,6,0.49,0.48,5,5,Correct
3710,Mexico,EN,Human,30,Female,NA,6,4,4,8,7,5,6,2,Baby,Dr. Smith,Utilitarian,4,5,5,6,5,0.09,0.3,7,5,Correct
3711,Mexico,ES-ES,AI,29,Male,NA,7,5,1,5,7,4,6,1,Bike,VIRTUE-BOT,Deontological,7,1,7,7,4,0,0,7,7,Correct
3711,Mexico,ES-ES,AI,29,Male,NA,7,5,1,5,7,4,6,2,Baby,ETHIC-AI,Utilitarian,6,1,6,7,5,1,1,6,6,Correct
3712,Mexico,ES-ES,AI,59,Male,NA,4,4,2,4,2,1,3,1,Bike,VIRTUE-BOT,Utilitarian,3,5,2,6,4,0,0,6,7,Correct
3712,Mexico,ES-ES,AI,59,Male,NA,4,4,2,4,2,1,3,2,Baby,ETHIC-AI,Deontological,6,6,1,6,7,0,0,6,6,Incorrect
3713,Mexico,EN,Human,26,Female,NA,6,4,2,7,7,4,4,1,Baby,Dr. Thompson,Deontological,7,6,5,3,5,0.66,0.19,6,3,Correct
3713,Mexico,EN,Human,26,Female,NA,6,4,2,7,7,4,4,2,Bike,Dr. Smith,Utilitarian,4,5,3,5,5,0.8,0.79,4,4,Incorrect
3714,Mexico,ES-ES,Human,36,Male,NA,6,4,5,7,6,3,4,1,Baby,Dr. Thompson,Utilitarian,3,1,4,4,7,0.02,0,7,7,Correct
3714,Mexico,ES-ES,Human,36,Male,NA,6,4,5,7,6,3,4,2,Bike,Dr. Smith,Deontological,5,2,4,1,7,0.2,0.08,1,3,Correct
3715,Mexico,ES-ES,AI,24,Female,NA,6,4,1,8,7,4,6,1,Baby,ETHIC-AI,Utilitarian,5,4,7,6,5,0.91,0.86,5,7,Correct
3715,Mexico,ES-ES,AI,24,Female,NA,6,4,1,8,7,4,6,2,Bike,VIRTUE-BOT,Deontological,6,5,5,4,4,0.75,0.29,4,3,Correct
3716,Mexico,ES-ES,AI,73,Female,NA,6,4,6,8,7,4,5,1,Baby,VIRTUE-BOT,Deontological,7,1,6,6,6,0.52,0.06,4,5,Correct
3716,Mexico,ES-ES,AI,73,Female,NA,6,4,6,8,7,4,5,2,Bike,ETHIC-AI,Utilitarian,3,1,4,7,3,0.01,0.52,7,5,Correct
3717,Mexico,ES-ES,AI,29,Male,NA,6,1,5,6,5,3,5,1,Bike,ETHIC-AI,Deontological,5,5,5,5,5,0.67,0.43,5,4,Correct
3717,Mexico,ES-ES,AI,29,Male,NA,6,1,5,6,5,3,5,2,Baby,VIRTUE-BOT,Utilitarian,5,5,4,4,4,0.54,0.21,4,5,Incorrect
3718,Mexico,EN,AI,19,Male,NA,5,7,6,7,7,5,5,1,Bike,VIRTUE-BOT,Deontological,5,4,4,3,3,1,0.87,5,3,Correct
3718,Mexico,EN,AI,19,Male,NA,5,7,6,7,7,5,5,2,Baby,ETHIC-AI,Utilitarian,3,6,4,7,5,0,0,7,7,Correct
3719,Mexico,ES-ES,Human,41,Male,NA,6,2,1,3,5,3,5,1,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
3719,Mexico,ES-ES,Human,41,Male,NA,6,2,1,3,5,3,5,2,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
3720,Mexico,ES-ES,Human,45,Male,NA,4,4,4,7,1,1,1,1,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
3720,Mexico,ES-ES,Human,45,Male,NA,4,4,4,7,1,1,1,2,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
3721,Mexico,EN,AI,29,Female,NA,6,4,3,6,5,2,2,1,Bike,VIRTUE-BOT,Utilitarian,5,5,5,1,1,0.81,0.77,1,2,Correct
3721,Mexico,EN,AI,29,Female,NA,6,4,3,6,5,2,2,2,Baby,ETHIC-AI,Deontological,1,7,1,7,1,1,0.51,5,1,Correct
3722,Mexico,ES-ES,AI,39,Male,NA,6,6,6,9,6,4,5,1,Baby,ETHIC-AI,Deontological,4,6,6,6,6,0.84,0.82,6,6,Correct
3722,Mexico,ES-ES,AI,39,Male,NA,6,6,6,9,6,4,5,2,Bike,VIRTUE-BOT,Utilitarian,5,5,5,6,6,0,0.91,5,7,Correct
3723,Mexico,ES-ES,Human,34,Female,NA,6,3,3,7,7,4,5,1,Baby,Dr. Smith,Utilitarian,7,3,5,1,3,0.17,0.62,3,1,Correct
3723,Mexico,ES-ES,Human,34,Female,NA,6,3,3,7,7,4,5,2,Bike,Dr. Thompson,Deontological,3,3,4,7,7,1,0,7,4,Correct
3724,Mexico,ES-ES,Human,35,Female,NA,6,4,4,8,1,2,2,1,Bike,Dr. Smith,Deontological,5,4,5,3,5,0.15,0.22,5,4,Correct
3724,Mexico,ES-ES,Human,35,Female,NA,6,4,4,8,1,2,2,2,Baby,Dr. Thompson,Utilitarian,1,6,1,1,1,0.11,0.1,1,1,Incorrect
3725,Mexico,EN,Human,51,Female,NA,6,1,7,8,7,5,6,1,Baby,Dr. Thompson,Deontological,7,1,7,7,7,0,0,7,7,Correct
3725,Mexico,EN,Human,51,Female,NA,6,1,7,8,7,5,6,2,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Incorrect
3726,Mexico,ES-ES,AI,22,Female,NA,4,1,6,2,6,4,2,1,Baby,ETHIC-AI,Utilitarian,5,5,5,6,1,0.6,0.29,4,3,Incorrect
3726,Mexico,ES-ES,AI,22,Female,NA,4,1,6,2,6,4,2,2,Bike,VIRTUE-BOT,Deontological,6,6,6,6,1,0.4,0.41,4,5,Correct
3727,Mexico,ES-ES,AI,33,Male,NA,5,2,3,5,5,4,5,1,Bike,ETHIC-AI,Utilitarian,5,2,5,4,3,0.78,0.87,5,6,Correct
3727,Mexico,ES-ES,AI,33,Male,NA,5,2,3,5,5,4,5,2,Baby,VIRTUE-BOT,Deontological,4,5,3,6,3,0.94,0.86,6,5,Correct
3728,Mexico,ES-ES,AI,21,Male,NA,5,5,4,3,4,3,5,1,Baby,VIRTUE-BOT,Deontological,3,4,4,3,5,0.14,0.26,4,4,Correct
